index,Date,Amount,Department
106,2020-11,153660.84,Division of Criminal Justice
107,2020-12,250236.52000000002,Division of Criminal Justice
108,2021-01,132366.91,Division of Criminal Justice
109,2021-02,233319.79,Division of Criminal Justice
110,2021-03,406502.7,Division of Criminal Justice
111,2021-04,170723.76,Division of Criminal Justice
112,2021-05,197604.83000000002,Division of Criminal Justice
113,2021-06,497273.16,Division of Criminal Justice
114,2021-07,208194.68,Division of Criminal Justice
115,2021-08,155535.74,Division of Criminal Justice
116,2021-09,314389.61,Division of Criminal Justice
117,2021-10,363382.89,Division of Criminal Justice
118,2021-11,1412434.09,Division of Criminal Justice
119,2021-12,327149.13,Division of Criminal Justice
120,2022-01,222158.89,Division of Criminal Justice
121,2022-02,416116.83,Division of Criminal Justice
122,2022-03,129962.35,Division of Criminal Justice
123,2022-04,234295.16,Division of Criminal Justice
124,2022-05,280483.38,Division of Criminal Justice
125,2022-06,231052.88,Division of Criminal Justice
126,2022-07,291496.28,Division of Criminal Justice
127,2022-08,321361.18,Division of Criminal Justice
128,2022-09,488063.9,Division of Criminal Justice
129,2022-10,408668.08999999997,Division of Criminal Justice
130,2022-11,535741.14,Division of Criminal Justice
131,2022-12,329971.88,Division of Criminal Justice
132,2023-01,207716.57,Division of Criminal Justice
133,2023-02,253716.66999999998,Division of Criminal Justice
134,2023-03,371218.08,Division of Criminal Justice
135,2023-04,483850.91,Division of Criminal Justice
136,2023-05,406442.44,Division of Criminal Justice
137,2023-06,454269.67,Division of Criminal Justice
138,2023-07,1252219.61,Division of Criminal Justice
139,2023-08,703579.18,Division of Criminal Justice
140,2023-09,435381.48,Division of Criminal Justice
141,2023-10,369771.08,Division of Criminal Justice
142,2023-11,324802.86,Division of Criminal Justice
143,2023-12,1257279.21,Division of Criminal Justice
144,2024-01,489376.97,Division of Criminal Justice
145,2024-02,382247.61,Division of Criminal Justice
146,2024-03,367302.09,Division of Criminal Justice
147,2024-04,365217.06,Division of Criminal Justice
148,2024-05,364926.17,Division of Criminal Justice
149,2024-06,364885.59,Division of Criminal Justice
150,2024-07,364879.93,Division of Criminal Justice
151,2024-08,364879.14,Division of Criminal Justice
152,2024-09,364879.03,Division of Criminal Justice
153,2024-10,364879.02,Division of Criminal Justice
154,2024-11,364879.01,Division of Criminal Justice
155,2024-12,364879.01,Division of Criminal Justice
156,2025-01,364879.01,Division of Criminal Justice
157,2025-02,364879.01,Division of Criminal Justice
158,2025-03,364879.01,Division of Criminal Justice
159,2025-04,364879.01,Division of Criminal Justice
160,2025-05,364879.01,Division of Criminal Justice
161,2025-06,364879.01,Division of Criminal Justice
162,2025-07,364879.01,Division of Criminal Justice
163,2025-08,364879.01,Division of Criminal Justice
164,2025-09,364879.01,Division of Criminal Justice
165,2025-10,364879.01,Division of Criminal Justice
166,2025-11,364879.01,Division of Criminal Justice
167,2025-12,364879.01,Division of Criminal Justice
0,2012-01,7303180.69,Econ. & Community Development
1,2012-02,18375594.65,Econ. & Community Development
2,2012-03,11048900.34,Econ. & Community Development
3,2012-04,26021076.7,Econ. & Community Development
4,2012-05,30579313.32,Econ. & Community Development
5,2012-06,42621899.04,Econ. & Community Development
6,2012-07,17209284.63,Econ. & Community Development
7,2012-08,14466025.81,Econ. & Community Development
8,2012-09,39990339.01,Econ. & Community Development
9,2012-10,45054676.76,Econ. & Community Development
10,2012-11,35893740.6,Econ. & Community Development
11,2012-12,85486058.91,Econ. & Community Development
12,2013-01,12175082.41,Econ. & Community Development
13,2013-02,26278837.29,Econ. & Community Development
14,2013-03,19205359.8,Econ. & Community Development
15,2013-04,34998865.69,Econ. & Community Development
16,2013-05,49737541.85,Econ. & Community Development
17,2013-06,18921069.95,Econ. & Community Development
18,2013-07,28897757.37,Econ. & Community Development
19,2013-08,29792205.8,Econ. & Community Development
20,2013-09,23514889.14,Econ. & Community Development
21,2013-10,26279571.88,Econ. & Community Development
22,2013-11,21584437.55,Econ. & Community Development
23,2013-12,64893916.78,Econ. & Community Development
24,2014-01,8154025.0,Econ. & Community Development
25,2014-02,13319301.45,Econ. & Community Development
26,2014-03,30931843.67,Econ. & Community Development
27,2014-04,28100577.53,Econ. & Community Development
28,2014-05,19653856.84,Econ. & Community Development
29,2014-06,11016910.95,Econ. & Community Development
30,2014-07,19741908.73,Econ. & Community Development
31,2014-08,29476903.33,Econ. & Community Development
32,2014-09,17408820.82,Econ. & Community Development
33,2014-10,20357486.02,Econ. & Community Development
34,2014-11,14203609.709999999,Econ. & Community Development
35,2014-12,33133973.79,Econ. & Community Development
36,2015-01,12386495.66,Econ. & Community Development
37,2015-02,19539659.57,Econ. & Community Development
38,2015-03,31288681.380000003,Econ. & Community Development
39,2015-04,48311729.11,Econ. & Community Development
40,2015-05,20948789.06,Econ. & Community Development
41,2015-06,37143530.69,Econ. & Community Development
42,2015-07,25128558.04,Econ. & Community Development
43,2015-08,29469833.34,Econ. & Community Development
44,2015-09,25544255.46,Econ. & Community Development
45,2015-10,25833597.34,Econ. & Community Development
46,2015-11,25415227.37,Econ. & Community Development
47,2015-12,41177331.68,Econ. & Community Development
48,2016-01,17502124.37,Econ. & Community Development
49,2016-02,41928820.05,Econ. & Community Development
50,2016-03,25537332.15,Econ. & Community Development
51,2016-04,25845035.7,Econ. & Community Development
52,2016-05,40450465.23,Econ. & Community Development
53,2016-06,37684407.46,Econ. & Community Development
54,2016-07,30000343.74,Econ. & Community Development
55,2016-08,17610490.99,Econ. & Community Development
56,2016-09,24374190.04,Econ. & Community Development
57,2016-10,44866151.86,Econ. & Community Development
58,2016-11,14714835.63,Econ. & Community Development
59,2016-12,37353893.019999996,Econ. & Community Development
60,2017-01,19672305.56,Econ. & Community Development
61,2017-02,18415666.02,Econ. & Community Development
62,2017-03,18643152.61,Econ. & Community Development
63,2017-04,21709539.32,Econ. & Community Development
64,2017-05,15665143.06,Econ. & Community Development
65,2017-06,36383555.29,Econ. & Community Development
66,2017-07,32048209.18,Econ. & Community Development
67,2017-08,7696359.38,Econ. & Community Development
68,2017-09,35666367.82,Econ. & Community Development
69,2017-10,20777146.13,Econ. & Community Development
70,2017-11,24819643.58,Econ. & Community Development
71,2017-12,41633825.160000004,Econ. & Community Development
72,2018-01,10382779.88,Econ. & Community Development
73,2018-02,22405270.29,Econ. & Community Development
74,2018-03,19417043.1,Econ. & Community Development
75,2018-04,11362471.64,Econ. & Community Development
76,2018-05,12137831.18,Econ. & Community Development
77,2018-06,18017977.26,Econ. & Community Development
78,2018-07,18985236.23,Econ. & Community Development
79,2018-08,35258872.83,Econ. & Community Development
80,2018-09,15456361.22,Econ. & Community Development
81,2018-10,59409293.54,Econ. & Community Development
82,2018-11,13537118.27,Econ. & Community Development
83,2018-12,39660534.980000004,Econ. & Community Development
84,2019-01,6004657.69,Econ. & Community Development
85,2019-02,20723044.580000002,Econ. & Community Development
86,2019-03,21492035.14,Econ. & Community Development
87,2019-04,17406838.21,Econ. & Community Development
88,2019-05,48510603.66,Econ. & Community Development
89,2019-06,36294314.71,Econ. & Community Development
90,2019-07,18828009.85,Econ. & Community Development
91,2019-08,23729434.37,Econ. & Community Development
92,2019-09,25982980.07,Econ. & Community Development
93,2019-10,16677072.23,Econ. & Community Development
94,2019-11,12302017.08,Econ. & Community Development
95,2019-12,26341195.19,Econ. & Community Development
96,2020-01,4489625.33,Econ. & Community Development
97,2020-02,19132824.13,Econ. & Community Development
98,2020-03,11799371.98,Econ. & Community Development
99,2020-04,10131703.69,Econ. & Community Development
100,2020-05,4950735.45,Econ. & Community Development
101,2020-06,17281169.87,Econ. & Community Development
102,2020-07,9276188.47,Econ. & Community Development
103,2020-08,5997546.91,Econ. & Community Development
104,2020-09,20356097.810000002,Econ. & Community Development
105,2020-10,59488543.66,Econ. & Community Development
106,2020-11,11318667.22,Econ. & Community Development
107,2020-12,21361527.12,Econ. & Community Development
108,2021-01,6433574.95,Econ. & Community Development
109,2021-02,9765094.540000001,Econ. & Community Development
110,2021-03,8808268.2,Econ. & Community Development
111,2021-04,19410755.74,Econ. & Community Development
112,2021-05,35387711.19,Econ. & Community Development
113,2021-06,95707830.66,Econ. & Community Development
114,2021-07,9902414.37,Econ. & Community Development
115,2021-08,6540138.94,Econ. & Community Development
116,2021-09,11117743.69,Econ. & Community Development
117,2021-10,12174308.74,Econ. & Community Development
118,2021-11,6245351.3,Econ. & Community Development
119,2021-12,23401642.75,Econ. & Community Development
120,2022-01,4274174.91,Econ. & Community Development
121,2022-02,26135827.03,Econ. & Community Development
122,2022-03,12258250.99,Econ. & Community Development
123,2022-04,27244372.9,Econ. & Community Development
124,2022-05,22228707.02,Econ. & Community Development
125,2022-06,87789675.46,Econ. & Community Development
126,2022-07,10400893.95,Econ. & Community Development
127,2022-08,8758797.87,Econ. & Community Development
128,2022-09,9483648.8,Econ. & Community Development
129,2022-10,7668225.94,Econ. & Community Development
130,2022-11,25090867.29,Econ. & Community Development
131,2022-12,24900412.81,Econ. & Community Development
132,2023-01,1938839.22,Econ. & Community Development
133,2023-02,57741423.76,Econ. & Community Development
134,2023-03,73116727.6,Econ. & Community Development
135,2023-04,22302175.33,Econ. & Community Development
136,2023-05,14454066.5,Econ. & Community Development
137,2023-06,12791839.39,Econ. & Community Development
138,2023-07,15813321.869999995,Econ. & Community Development
139,2023-08,12311258.76,Econ. & Community Development
140,2023-09,8025038.65,Econ. & Community Development
141,2023-10,15758641.08,Econ. & Community Development
142,2023-11,19741706.59,Econ. & Community Development
143,2023-12,28968134.4,Econ. & Community Development
144,2024-01,19358221.11,Econ. & Community Development
145,2024-02,33296055.71,Econ. & Community Development
146,2024-03,38730566.8,Econ. & Community Development
147,2024-04,23534833.23,Econ. & Community Development
148,2024-05,22164753.26,Econ. & Community Development
149,2024-06,17771877.72,Econ. & Community Development
150,2024-07,22835256.33,Econ. & Community Development
151,2024-08,21925696.69,Econ. & Community Development
152,2024-09,20695232.88,Econ. & Community Development
153,2024-10,22748428.83,Econ. & Community Development
154,2024-11,22678455.14,Econ. & Community Development
155,2024-12,25612238.47,Econ. & Community Development
156,2025-01,24368155.51,Econ. & Community Development
157,2025-02,24368155.51,Econ. & Community Development
158,2025-03,24368155.51,Econ. & Community Development
159,2025-04,24368155.51,Econ. & Community Development
160,2025-05,24368155.51,Econ. & Community Development
161,2025-06,24368155.51,Econ. & Community Development
162,2025-07,24368155.51,Econ. & Community Development
163,2025-08,24368155.51,Econ. & Community Development
164,2025-09,24368155.51,Econ. & Community Development
165,2025-10,24368155.51,Econ. & Community Development
166,2025-11,24368155.51,Econ. & Community Development
167,2025-12,24368155.51,Econ. & Community Development
0,2012-01,8981.27,Governor's Office
1,2012-02,10451.31,Governor's Office
2,2012-03,16786.64,Governor's Office
3,2012-04,119206.33,Governor's Office
4,2012-05,12965.44,Governor's Office
5,2012-06,13042.18,Governor's Office
6,2012-07,2805.98,Governor's Office
7,2012-08,21723.96,Governor's Office
8,2012-09,17841.68,Governor's Office
9,2012-10,12411.45,Governor's Office
10,2012-11,12386.33,Governor's Office
11,2012-12,38169.77,Governor's Office
12,2013-01,6886.219999999999,Governor's Office
13,2013-02,101697.63,Governor's Office
14,2013-03,12156.490000000002,Governor's Office
15,2013-04,118430.33,Governor's Office
16,2013-05,11951.74,Governor's Office
17,2013-06,13853.53,Governor's Office
18,2013-07,12909.900000000001,Governor's Office
19,2013-08,10482.060000000001,Governor's Office
20,2013-09,23512.09,Governor's Office
21,2013-10,18731.8,Governor's Office
22,2013-11,9980.98,Governor's Office
23,2013-12,127468.99,Governor's Office
24,2014-01,6926.07,Governor's Office
25,2014-02,106492.20999999999,Governor's Office
26,2014-03,4613.13,Governor's Office
27,2014-04,8861.32,Governor's Office
28,2014-05,7398.889999999999,Governor's Office
29,2014-06,8898.41,Governor's Office
30,2014-07,7992.9,Governor's Office
31,2014-08,4621.71,Governor's Office
32,2014-09,27053.420000000002,Governor's Office
33,2014-10,16453.56,Governor's Office
34,2014-11,6067.31,Governor's Office
35,2014-12,141220.01,Governor's Office
36,2015-01,100746.11,Governor's Office
37,2015-02,9437.369999999999,Governor's Office
38,2015-03,8757.970000000001,Governor's Office
39,2015-04,3497.44,Governor's Office
40,2015-05,6756.24,Governor's Office
41,2015-06,14252.32,Governor's Office
42,2015-07,16398.62,Governor's Office
43,2015-08,15008.43,Governor's Office
44,2015-09,7076.7,Governor's Office
45,2015-10,12881.63,Governor's Office
46,2015-11,126056.56,Governor's Office
47,2015-12,77967.35999999999,Governor's Office
48,2016-01,70683.72,Governor's Office
49,2016-02,13527.619999999999,Governor's Office
50,2016-03,14769.0,Governor's Office
51,2016-04,19078.69,Governor's Office
52,2016-05,11693.3,Governor's Office
53,2016-06,29244.04,Governor's Office
54,2016-07,11369.91,Governor's Office
55,2016-08,21057.35,Governor's Office
56,2016-09,7362.89,Governor's Office
57,2016-10,65803.94,Governor's Office
58,2016-11,83438.18,Governor's Office
59,2016-12,84954.56999999999,Governor's Office
60,2017-01,66245.31999999999,Governor's Office
61,2017-02,7771.49,Governor's Office
62,2017-03,11413.77,Governor's Office
63,2017-04,37282.71,Governor's Office
64,2017-05,9476.99,Governor's Office
65,2017-06,30605.36,Governor's Office
66,2017-07,14107.19,Governor's Office
67,2017-08,18286.16,Governor's Office
68,2017-09,9315.89,Governor's Office
69,2017-10,33139.44,Governor's Office
70,2017-11,26353.540000000005,Governor's Office
71,2017-12,145414.6,Governor's Office
72,2018-01,7064.700000000001,Governor's Office
73,2018-02,7892.33,Governor's Office
74,2018-03,7876.100000000001,Governor's Office
75,2018-04,9874.44,Governor's Office
76,2018-05,36276.73,Governor's Office
77,2018-06,8625.630000000001,Governor's Office
78,2018-07,85225.19,Governor's Office
79,2018-08,10850.49,Governor's Office
80,2018-09,14931.36,Governor's Office
81,2018-10,32426.46,Governor's Office
82,2018-11,42418.96,Governor's Office
83,2018-12,154242.14,Governor's Office
84,2019-01,1256.8,Governor's Office
85,2019-02,55912.03,Governor's Office
86,2019-03,10824.4,Governor's Office
87,2019-04,42984.75,Governor's Office
88,2019-05,1366.07,Governor's Office
89,2019-06,7339.360000000001,Governor's Office
90,2019-07,14480.8,Governor's Office
91,2019-08,13499.36,Governor's Office
92,2019-09,13623.3,Governor's Office
93,2019-10,38243.350000000006,Governor's Office
94,2019-11,13679.310000000001,Governor's Office
95,2019-12,192121.02,Governor's Office
96,2020-01,54257.27,Governor's Office
97,2020-02,22059.010000000002,Governor's Office
98,2020-03,7642.55,Governor's Office
99,2020-04,10942.1,Governor's Office
100,2020-05,8575.15,Governor's Office
101,2020-06,9751.300000000001,Governor's Office
102,2020-07,9113.59,Governor's Office
103,2020-08,15795.25,Governor's Office
104,2020-09,14418.76,Governor's Office
105,2020-10,8627.33,Governor's Office
106,2020-11,15389.49,Governor's Office
107,2020-12,160350.19,Governor's Office
108,2021-01,175617.43,Governor's Office
109,2021-02,338790.58,Governor's Office
110,2021-03,140504.14,Governor's Office
111,2021-04,616881.3999999999,Governor's Office
112,2021-05,1300332.8,Governor's Office
113,2021-06,426205.87,Governor's Office
114,2021-07,637093.48,Governor's Office
